Class,AngleCh1,AreaCh1,AvgIntenCh1,AvgIntenCh2,AvgIntenCh3,AvgIntenCh4,ConvexHullAreaRatioCh1,ConvexHullPerimRatioCh1,DiffIntenDensityCh1,FiberAlign2Ch3,IntenCoocMaxCh3,IntenCoocMaxCh4,NeighborMinDistCh1,SkewIntenCh4
PS,138.869244240456,771,21.0258152173913,22.523097826087,40.3817934782609,142.410326086957,1.44408322496749,0.678572161047757,36.4308943089431,1.48600084090045,0.0706921944035346,0.0830860534124629,45.059251744791,0.445043538787247
PS,31.2171181827072,166,95.0377358490566,344.685534591195,41.5345911949686,188.088050314465,1.14583333333333,0.9344361513595,56.5053003533569,1.25214305201803,0.298611111111111,0.20863309352518,21.5972855647225,0.790022701580873
WS,79.2901942332694,835,47.8557089084065,67.3889585947302,73.0677540777917,11.6474278544542,1.6437054631829,0.612559715489556,55.8757807078418,1.33752776349243,0.224489795918367,0.401360544217687,31.3225484406414,0.921660687460347
PS,23.4439450062103,276,39.8674242424242,152.488636363636,66.0719696969697,27.0113636363636,1.47274352100089,0.793268417887319,43.5321888412017,1.23603035092072,0.230434782608696,0.569565217391304,22.3603375170759,1.73223691997882
PS,52.6484674478513,399,19.745406824147,140.776902887139,15.0314960629921,54.3254593175853,1.39290085679315,0.727388110486927,36.1491875923191,1.69761886423343,0.326470588235294,0.409495548961424,23.5698652680246,0.692260431524486
WS,165.682629252045,347,27.2168674698795,146.063253012048,34.3704819277108,54.5090361445783,1.30014224751067,0.822319004201907,37.7633333333333,1.25254798756742,0.491638795986622,0.397993311036789,22.0535320673127,0.837521521313834
WS,75.2821300966986,764,44.5747599451303,57.3868312757202,35.1015089163237,84.6941015089163,1.66622073578595,0.865356735753384,44.7279411764706,1.34993656079684,0.327062228654124,0.125560538116592,32.7138784891824,0.661472949085248
WS,36.765967968779,588,25.5098039215686,103.313725490196,33.0552584670232,78.7843137254902,1.19092465753425,0.840341862526505,36.5234449760766,1.41608995938157,0.365019011406844,0.23384030418251,29.1381298686944,0.542050114911773
PS,97.3127597001246,186,103.365168539326,4.89887640449438,33.8651685393258,94.8932584269663,1.16621983914209,0.909994979257073,56.06875,1.25594928512204,0.069620253164557,0.10126582278481,32.7619047619048,1.46566482595325
PS,47.8261357502684,218,29.5769230769231,230.230769230769,8.88461538461539,18.1586538461538,1.11717861205916,0.887905174428472,37.7093333333333,1.4705734329099,0.37037037037037,0.779569892473118,23.6364783031645,1.92818305178286
PS,69.7688669877506,414,47.4379746835443,131.830379746835,102.189873417722,122.549367088608,1.37327741162373,0.659351585908717,53.6941678520626,1.74896683225872,0.04,0.162857142857143,32.9692101946904,0.689323563216595
WS,149.642989590627,432,54.864406779661,41.3438256658596,46.3147699757869,18.5278450363196,1.14669783752192,0.916286130612736,51.1037613488975,1.46388149136535,0.0360824742268041,0.0515463917525773,26.4214276059166,0.487701325221245
WS,64.9895441517672,280,419.347014925373,236.723880597015,16.9962686567164,45.1902985074627,1.04121863799283,0.960355022029653,134.298387096774,1.39826761170547,0.692,0.146341463414634,25.2862299292773,0.35274961460203
PS,92.2660698104822,226,27.1851851851852,9.89814814814815,60.5740740740741,24.4398148148148,1.51982851018221,0.856513297459474,38.8981233243968,1.52854601059509,0.0261780104712042,0.37696335078534,31.2052037203577,1.00352197241802
PS,151.607328077036,227,97.9354838709677,212.700460829493,21.7972350230415,40.7926267281106,1.0764192139738,0.970074816816036,61.3206106870229,1.40824999908435,0.607329842931937,0.603960396039604,23.3688869072416,1.38107629715376
PS,138.169347221047,164,109.165605095541,266.445859872611,4.73885350318471,45.8025477707006,1.05105105105105,0.965306758393242,61.0424028268551,1.73640260868553,0.950704225352113,0.507042253521127,23.6364783031645,1.22734205249064
WS,3.16907466703244,191,153.912568306011,430.262295081967,281.644808743169,356.251366120219,1.05331599479844,0.96188753522826,94.7297297297297,1.30204033540827,0.193939393939394,0.133333333333333,16.1878499270524,0.32092177277689
PS,91.0032302296129,206,48.6802030456853,22.741116751269,102.802030456853,107.791878172589,1.48578199052133,0.900060221681155,48.7674418604651,1.45907447039901,0.0284090909090909,0.0952380952380952,35.3473852176276,0.347948237689171
PS,179.065286964795,686,27.5709923664122,117.432061068702,41.3664122137405,75.4229007633588,1.39657059467348,0.738721441541654,40.8666666666667,1.15531009709938,0.261306532663317,0.116086235489221,28.5200331389961,0.486635145671254
WS,74.0314518153281,309,175.735593220339,246.179661016949,79.671186440678,100.274576271186,1.04635761589404,0.956117619431135,70.5927272727273,1.3830996310611,0.154411764705882,0.197841726618705,17.1621749621983,0.390250260317355
PS,75.4859129858264,209,378.94,605.895,91.045,416.77,1.20192307692308,0.948877272039295,155.110497237569,1.25001083428584,0.265536723163842,0.216216216216216,18.456988672018,1.41145993703269
PS,52.7234657350032,218,20.3125,262.975961538462,20.5673076923077,44,1.25085130533485,0.841969412912995,38.1913746630728,1.88616227876171,0.216216216216216,0.521505376344086,26.9322236586921,1.43898676229753
PS,146.008010653064,309,469.040677966102,381.016949152542,224.447457627119,552.152542372881,1.09951060358891,0.943152044635979,206.323583180987,1.52294039589789,0.326007326007326,0.0659340659340659,24.6565984232414,0.557804736480415
PS,27.8898278747541,159,19.8355263157895,2.28289473684211,33.9605263157895,74,1.2824427480916,0.847398416548714,33.1444866920152,1.89365439113108,0.0373134328358209,0.0298507462686567,40.644077589286,-0.623302079201699
PS,22.5841991451749,221,129.293838862559,126.781990521327,284.24644549763,62.0473933649289,1.12080536912752,0.945453441083504,85.9528795811518,1.43970081368535,0.0212765957446809,0.381443298969072,19.043957981494,1.17935261700745
PS,73.3827322302465,181,35.6184971098266,4.04624277456647,88.578034682081,10.0346820809249,1.27443105756359,0.929978084419049,41.0066889632107,1.86592303708501,0.0254777070063694,0.700636942675159,29.3174431295659,2.1000631131546
WS,20.1349381739137,214,100.014634146341,414.985365853659,200.292682926829,405.180487804878,1.02582159624413,0.97774394827643,74.315649867374,1.48262975056561,0.0267379679144385,0.0855614973262032,17.0395864289288,2.05586577080268
PS,104.606866518536,444,39.5518867924528,93.5424528301887,78.0212264150943,35.1533018867925,1.5196458218041,0.74966473871413,45.5653333333333,1.70028388331798,0.316076294277929,0.509138381201044,31.0874160656965,1.68013419431291
WS,92.1342424510866,646,58.418152350081,87.7990275526742,136.92868719611,85.4457050243112,1.18963486454653,0.875064727547364,52.4749568221071,1.15796078279435,0.229020979020979,0.223549488054608,27.8506300893154,1.28539953036051
PS,65.358130750721,295,19.9148936170213,193.400709219858,0.560283687943262,29.645390070922,1.21446593776283,0.893292107003875,33.4,1.90129551970191,0.863813229571984,0.575875486381323,20.705266235589,1.08223147950385
PS,64.6434234965557,266,65.5275590551181,5.05905511811024,156.838582677165,65.4527559055118,1.1358024691358,0.905055182777765,59.1247311827957,1.05884602685085,0.0210970464135021,0.139240506329114,26.6976860403537,0.296747218411867
PS,27.5568125864667,212,41.487684729064,2.47290640394089,99.2019704433498,28.0098522167488,1.45433789954338,0.850402655045088,51.2165242165242,2,0.0335195530726257,0.441340782122905,23.3688869072416,1.69726663424441
PS,70.9782390976665,192,142.347826086957,637.961956521739,214.5,732.54347826087,1.16494845360825,0.933612398291681,66.9575757575758,1.44851088205706,0.029585798816568,0.029585798816568,71.6374089938137,-0.203797439007752
PS,86.7606744941933,207,28.1616161616162,1.77777777777778,87.2121212121212,48.969696969697,1.45283018867925,0.876434382961484,42.0678466076696,1.37913879529567,0.0925925925925926,0.254237288135593,13.9253150446577,0.517484047714636
PS,37.3661497816873,222,237.084905660377,240.608490566038,519.084905660377,15.9528301886792,1.32004429678848,0.893319169743202,145.416,1.56485084802901,0.299465240641711,0.588235294117647,28.3171722616853,2.63758715626395
PS,15.7046990705017,171,51.7682926829268,10.7378048780488,100.719512195122,162.518292682927,1.36285714285714,0.836302406266178,56.9859649122807,1.75181477340755,0.028169014084507,0.0352112676056338,16.4129152452595,0.217797211518735
WS,94.5750089007368,364,138.520114942529,415.373563218391,125.885057471264,442.066091954023,1.04602510460251,0.969402018445,72.8683001531394,1.20583465378592,0.213414634146341,0.273846153846154,51.6897084893968,1.12092585245877
PS,179.869994434201,205,112.551020408163,48.4387755102041,295.979591836735,56.4744897959184,1.28242424242424,0.933270870743547,95.5895953757225,1.68118666592654,0.0242424242424242,0.392265193370166,20.2703943940144,0.980772322245466
WS,2.66732958981917,258,62.587044534413,305.623481781377,24.17004048583,122.331983805668,1.03106796116505,0.967569276892789,48.2297592997812,1.44174943720197,0.199134199134199,0.154867256637168,22.1483864064217,1.01612103458365
WS,86.207411342342,589,47.0106761565836,128.341637010676,45.7188612099644,96.4804270462633,1.24043010752688,0.878351647416968,43.6047846889952,1.314455977748,0.255859375,0.251953125,26.3220612230402,1.26837634352561
WS,113.110338708284,1408,551.645089285714,199.284970238095,27.5394345238095,123.258928571429,1.07098426637395,0.893874573508594,186.750192752506,1.17186214596279,0.207751937984496,0.248837209302326,52.7038209598144,0.947310208149208
WS,132.257705569366,242,407.627705627706,281.510822510822,33.5541125541126,199.809523809524,1.04703476482618,0.971095524477156,164.97619047619,1.57989496677781,0.062200956937799,0.0287081339712919,30.9860988508632,0.628893053142922
PS,91.5091113913834,154,111.755102040816,78.9727891156463,246.687074829932,145.687074829932,1.29984301412873,0.893520960747492,75.32,1.58306079618073,0.0252100840336134,0.656488549618321,24.5927486869984,1.75304175934341
PS,148.851385155389,164,15.171974522293,7.91082802547771,9.17197452229299,5.36305732484076,1.158357771261,0.839416481943128,29.6959706959707,1.7215871422364,0.335766423357664,0.248175182481752,30.2327329328589,1.42684984081644
PS,136.130862616485,179,63.3391812865497,3.21052631578947,206.105263157895,5.97076023391813,1.2986301369863,0.875312497938812,50.88,1.51521041845992,0.02,0.726666666666667,35.8479562000238,2.57050618619667
PS,99.0816442498924,253,24.3553719008264,33.2727272727273,48.797520661157,56.2066115702479,1.62271414821944,0.795869820084374,35.7173396674584,1.05976694270418,0.0234741784037559,0.3125,27.8129686385649,0.46853568908698
WS,176.539746388674,620,383.163851351351,105.97972972973,45.9814189189189,50.6131756756757,1.07444168734491,0.941336960272766,98.80479148181,1.25229250504545,0.458407079646018,0.19646017699115,26.8737811514994,0.509711993514748
PS,173.614689758668,168,87.583850931677,256.223602484472,53.8509316770186,13.0310559006211,1.03603603603604,0.976335792891658,57.9146757679181,1.74700941121561,0.447552447552448,0.66,12.3282992116207,2.0278417189035
PS,128.835414662529,475,69.0132158590308,301.074889867841,152.055066079295,75.6343612334802,1.07659574468085,0.94428162168703,55.8103044496487,1.27146678416986,0.323943661971831,0.135514018691589,26.6387289878134,3.22185141428106
PS,78.4112295994139,411,25.4300254452926,27.6666666666667,53.70737913486,95.2162849872773,1.50993377483444,0.777718574234634,39.3526093088858,1.32795653578259,0.106741573033708,0.254957507082153,28.7397028784563,1.31238935012594
PS,16.587409586318,212,22.1034482758621,2.11330049261084,44.64039408867,83.6108374384236,1.23239436619718,0.927574035992201,37.7561643835616,1.37833104255048,0.0320855614973262,0.0374331550802139,19.2356345668192,0.378183271236249
